2023-06-16 18:15:21,366: Experiment begins, dataset: Cora
2023-06-16 18:15:29,588: Parameter set 0001: hidden_dim = 08, lr=0.0050, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7087
2023-06-16 19:30:17,056: Parameter set 0016: hidden_dim = 32, lr=0.0105, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7323
2023-06-16 19:30:24,310: Parameter set 0017: hidden_dim = 32, lr=0.0105, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7357
2023-06-16 19:30:31,654: Parameter set 0018: hidden_dim = 32, lr=0.0105, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7257
2023-06-16 19:30:38,957: Parameter set 0019: hidden_dim = 08, lr=0.0105, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.734
2023-06-16 19:30:46,155: Parameter set 0020: hidden_dim = 08, lr=0.0105, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7363
2023-06-16 19:30:53,542: Parameter set 0021: hidden_dim = 08, lr=0.0105, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7353
2023-06-16 19:31:00,665: Parameter set 0022: hidden_dim = 16, lr=0.0105, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7287
2023-06-16 19:31:07,951: Parameter set 0023: hidden_dim = 16, lr=0.0105, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.737
2023-06-16 19:31:15,295: Parameter set 0024: hidden_dim = 16, lr=0.0105, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7457
2023-06-16 19:31:22,476: Parameter set 0025: hidden_dim = 32, lr=0.0105, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7523
2023-06-16 19:31:29,750: Parameter set 0026: hidden_dim = 32, lr=0.0105, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7533
2023-06-16 19:31:37,062: Parameter set 0027: hidden_dim = 32, lr=0.0105, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7603
2023-06-16 19:31:45,359: Parameter set 0028: hidden_dim = 08, lr=0.0105, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.7573
2023-06-16 19:31:54,326: Parameter set 0029: hidden_dim = 08, lr=0.0105, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.7557
2023-06-16 19:32:03,154: Parameter set 0030: hidden_dim = 08, lr=0.0105, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.758
2023-06-16 19:32:11,643: Parameter set 0031: hidden_dim = 16, lr=0.0105, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.7447
2023-06-16 19:32:18,834: Parameter set 0032: hidden_dim = 16, lr=0.0105, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.7573
2023-06-16 19:32:26,050: Parameter set 0033: hidden_dim = 16, lr=0.0105, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.7447
2023-06-16 19:32:33,338: Parameter set 0034: hidden_dim = 32, lr=0.0105, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.755
2023-06-16 19:32:40,429: Parameter set 0035: hidden_dim = 32, lr=0.0105, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.7423
2023-06-16 19:32:47,841: Parameter set 0036: hidden_dim = 32, lr=0.0105, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.7523
2023-06-16 19:32:55,113: Parameter set 0037: hidden_dim = 08, lr=0.0105, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7287
2023-06-16 19:33:02,366: Parameter set 0038: hidden_dim = 08, lr=0.0105, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.733
2023-06-16 19:33:10,031: Parameter set 0039: hidden_dim = 08, lr=0.0105, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7597
2023-06-16 19:33:17,859: Parameter set 0040: hidden_dim = 16, lr=0.0105, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7443
2023-06-16 19:33:25,477: Parameter set 0041: hidden_dim = 16, lr=0.0105, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7287
2023-06-16 19:33:32,589: Parameter set 0042: hidden_dim = 16, lr=0.0105, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.734
2023-06-16 19:33:40,504: Parameter set 0043: hidden_dim = 32, lr=0.0105, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7163
2023-06-16 19:33:49,167: Parameter set 0044: hidden_dim = 32, lr=0.0105, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7217
2023-06-16 19:33:56,457: Parameter set 0045: hidden_dim = 32, lr=0.0105, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7447
2023-06-16 19:34:03,630: Parameter set 0046: hidden_dim = 08, lr=0.0110, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7107
2023-06-16 19:34:10,695: Parameter set 0047: hidden_dim = 08, lr=0.0110, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.759
2023-06-16 19:34:17,709: Parameter set 0048: hidden_dim = 08, lr=0.0110, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.7317
2023-06-16 19:34:24,873: Parameter set 0049: hidden_dim = 16, lr=0.0110, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7463
2023-06-16 19:34:32,133: Parameter set 0050: hidden_dim = 16, lr=0.0110, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.702
2023-06-16 19:34:39,216: Parameter set 0051: hidden_dim = 16, lr=0.0110, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.7243
2023-06-16 19:34:46,244: Parameter set 0052: hidden_dim = 32, lr=0.0110, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7183
2023-06-16 19:34:53,499: Parameter set 0053: hidden_dim = 32, lr=0.0110, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.73
2023-06-16 19:35:00,631: Parameter set 0054: hidden_dim = 32, lr=0.0110, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.7207
2023-06-16 19:35:07,830: Parameter set 0055: hidden_dim = 08, lr=0.0110, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.729
2023-06-16 19:35:14,941: Parameter set 0056: hidden_dim = 08, lr=0.0110, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.766
2023-06-16 19:35:22,848: Parameter set 0057: hidden_dim = 08, lr=0.0110, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.704
2023-06-16 19:35:30,168: Parameter set 0058: hidden_dim = 16, lr=0.0110, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.736
2023-06-16 19:35:37,639: Parameter set 0059: hidden_dim = 16, lr=0.0110, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7173
2023-06-16 19:35:45,059: Parameter set 0060: hidden_dim = 16, lr=0.0110, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7543
2023-06-16 19:35:53,809: Parameter set 0061: hidden_dim = 32, lr=0.0110, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7257
2023-06-16 19:36:02,318: Parameter set 0062: hidden_dim = 32, lr=0.0110, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7347
2023-06-16 19:36:10,685: Parameter set 0063: hidden_dim = 32, lr=0.0110, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7447
2023-06-16 19:36:18,020: Parameter set 0064: hidden_dim = 08, lr=0.0110, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.717
2023-06-16 19:36:25,749: Parameter set 0065: hidden_dim = 08, lr=0.0110, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.758
2023-06-16 19:36:34,132: Parameter set 0066: hidden_dim = 08, lr=0.0110, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7323
2023-06-16 19:36:42,280: Parameter set 0067: hidden_dim = 16, lr=0.0110, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7327
2023-06-16 19:36:50,119: Parameter set 0068: hidden_dim = 16, lr=0.0110, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7457
2023-06-16 19:36:57,900: Parameter set 0069: hidden_dim = 16, lr=0.0110, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7537
2023-06-16 19:37:06,571: Parameter set 0070: hidden_dim = 32, lr=0.0110, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.743
2023-06-16 19:37:14,500: Parameter set 0071: hidden_dim = 32, lr=0.0110, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.749
2023-06-16 19:37:21,779: Parameter set 0072: hidden_dim = 32, lr=0.0110, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7627
2023-06-16 19:37:28,980: Parameter set 0073: hidden_dim = 08, lr=0.0110, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.7593
2023-06-16 19:37:36,685: Parameter set 0074: hidden_dim = 08, lr=0.0110, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.75
2023-06-16 19:37:44,360: Parameter set 0075: hidden_dim = 08, lr=0.0110, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.7523
2023-06-16 19:37:54,285: Parameter set 0076: hidden_dim = 16, lr=0.0110, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.739
2023-06-16 19:38:02,735: Parameter set 0077: hidden_dim = 16, lr=0.0110, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.7427
2023-06-16 19:38:09,900: Parameter set 0078: hidden_dim = 16, lr=0.0110, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.755
2023-06-16 19:38:17,083: Parameter set 0079: hidden_dim = 32, lr=0.0110, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.753
2023-06-16 19:38:24,359: Parameter set 0080: hidden_dim = 32, lr=0.0110, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.739
2023-06-16 19:38:31,790: Parameter set 0081: hidden_dim = 32, lr=0.0110, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.742
2023-06-16 19:38:39,696: Parameter set 0082: hidden_dim = 08, lr=0.0110, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7183
2023-06-16 19:38:48,260: Parameter set 0083: hidden_dim = 08, lr=0.0110, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7337
2023-06-16 19:38:57,043: Parameter set 0084: hidden_dim = 08, lr=0.0110, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.736
2023-06-16 19:39:04,365: Parameter set 0085: hidden_dim = 16, lr=0.0110, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.726
2023-06-16 19:39:11,975: Parameter set 0086: hidden_dim = 16, lr=0.0110, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7257
2023-06-16 19:39:19,970: Parameter set 0087: hidden_dim = 16, lr=0.0110, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7503
2023-06-16 19:39:28,278: Parameter set 0088: hidden_dim = 32, lr=0.0110, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7183
2023-06-16 19:39:36,255: Parameter set 0089: hidden_dim = 32, lr=0.0110, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.732
2023-06-16 19:39:43,644: Parameter set 0090: hidden_dim = 32, lr=0.0110, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7537
2023-06-16 19:39:43,644: --> Experiment finished. Best accuracy: 0.7747, parameters: lr=0.0105, smooth_fac=0.6000, hid_dim=8, weight decay=5.00e-04
2023-06-16 22:59:22,370: Experiment begins, dataset: Cora
2023-06-16 22:59:31,676: Parameter set 0001: hidden_dim = 08, lr=0.0115, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7153
2023-06-16 22:59:40,225: Parameter set 0002: hidden_dim = 08, lr=0.0115, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7287
2023-06-16 22:59:50,384: Parameter set 0003: hidden_dim = 08, lr=0.0115, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.6913
2023-06-16 22:59:59,433: Parameter set 0004: hidden_dim = 16, lr=0.0115, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7407
2023-06-16 23:00:07,218: Parameter set 0005: hidden_dim = 16, lr=0.0115, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7263
2023-06-16 23:00:15,381: Parameter set 0006: hidden_dim = 16, lr=0.0115, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.7163
2023-06-16 23:00:24,590: Parameter set 0007: hidden_dim = 32, lr=0.0115, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7143
2023-06-16 23:00:33,317: Parameter set 0008: hidden_dim = 32, lr=0.0115, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.767
2023-06-16 23:00:42,609: Parameter set 0009: hidden_dim = 32, lr=0.0115, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.74
2023-06-16 23:00:51,684: Parameter set 0010: hidden_dim = 08, lr=0.0115, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7573
2023-06-16 23:01:00,672: Parameter set 0011: hidden_dim = 08, lr=0.0115, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7317
2023-06-16 23:01:09,850: Parameter set 0012: hidden_dim = 08, lr=0.0115, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7547
2023-06-16 23:01:18,630: Parameter set 0013: hidden_dim = 16, lr=0.0115, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7653
2023-06-16 23:01:26,051: Parameter set 0014: hidden_dim = 16, lr=0.0115, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7367
2023-06-16 23:01:34,632: Parameter set 0015: hidden_dim = 16, lr=0.0115, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.758
2023-06-16 23:01:44,226: Parameter set 0016: hidden_dim = 32, lr=0.0115, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7577
2023-06-16 23:01:53,725: Parameter set 0017: hidden_dim = 32, lr=0.0115, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7227
2023-06-16 23:02:04,435: Parameter set 0018: hidden_dim = 32, lr=0.0115, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7317
2023-06-16 23:02:14,004: Parameter set 0019: hidden_dim = 08, lr=0.0115, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7437
2023-06-16 23:02:24,216: Parameter set 0020: hidden_dim = 08, lr=0.0115, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7613
2023-06-16 23:02:32,370: Parameter set 0021: hidden_dim = 08, lr=0.0115, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7447
2023-06-16 23:02:40,411: Parameter set 0022: hidden_dim = 16, lr=0.0115, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.755
2023-06-16 23:02:48,606: Parameter set 0023: hidden_dim = 16, lr=0.0115, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7567
2023-06-16 23:02:56,627: Parameter set 0024: hidden_dim = 16, lr=0.0115, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7547
2023-06-16 23:03:05,000: Parameter set 0025: hidden_dim = 32, lr=0.0115, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7407
2023-06-16 23:03:12,906: Parameter set 0026: hidden_dim = 32, lr=0.0115, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.762
2023-06-16 23:03:20,846: Parameter set 0027: hidden_dim = 32, lr=0.0115, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.755
2023-06-16 23:03:28,798: Parameter set 0028: hidden_dim = 08, lr=0.0115, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.7453
2023-06-16 23:03:36,964: Parameter set 0029: hidden_dim = 08, lr=0.0115, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.7537
2023-06-16 23:03:45,037: Parameter set 0030: hidden_dim = 08, lr=0.0115, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.7373
2023-06-16 23:03:53,009: Parameter set 0031: hidden_dim = 16, lr=0.0115, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.757
2023-06-16 23:04:00,974: Parameter set 0032: hidden_dim = 16, lr=0.0115, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.7537
2023-06-16 23:04:09,086: Parameter set 0033: hidden_dim = 16, lr=0.0115, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.749
2023-06-16 23:04:17,201: Parameter set 0034: hidden_dim = 32, lr=0.0115, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.7553
2023-06-16 23:04:26,946: Parameter set 0035: hidden_dim = 32, lr=0.0115, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.7717
2023-06-16 23:04:35,327: Parameter set 0036: hidden_dim = 32, lr=0.0115, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.7543
2023-06-16 23:04:43,348: Parameter set 0037: hidden_dim = 08, lr=0.0115, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7383
2023-06-16 23:04:51,394: Parameter set 0038: hidden_dim = 08, lr=0.0115, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7213
2023-06-16 23:04:59,519: Parameter set 0039: hidden_dim = 08, lr=0.0115, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.729
2023-06-16 23:05:08,446: Parameter set 0040: hidden_dim = 16, lr=0.0115, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.73
2023-06-16 23:05:17,127: Parameter set 0041: hidden_dim = 16, lr=0.0115, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.75
2023-06-16 23:05:26,812: Parameter set 0042: hidden_dim = 16, lr=0.0115, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7457
2023-06-16 23:05:36,493: Parameter set 0043: hidden_dim = 32, lr=0.0115, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.718
2023-06-16 23:05:44,886: Parameter set 0044: hidden_dim = 32, lr=0.0115, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.735
2023-06-16 23:05:54,259: Parameter set 0045: hidden_dim = 32, lr=0.0115, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7373
2023-06-16 23:06:02,343: Parameter set 0046: hidden_dim = 08, lr=0.0120, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7393
2023-06-16 23:06:10,481: Parameter set 0047: hidden_dim = 08, lr=0.0120, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7447
2023-06-16 23:06:18,563: Parameter set 0048: hidden_dim = 08, lr=0.0120, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.7433
2023-06-16 23:06:26,749: Parameter set 0049: hidden_dim = 16, lr=0.0120, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.731
2023-06-16 23:06:34,913: Parameter set 0050: hidden_dim = 16, lr=0.0120, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7053
2023-06-16 23:06:42,913: Parameter set 0051: hidden_dim = 16, lr=0.0120, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.7133
2023-06-16 23:06:51,026: Parameter set 0052: hidden_dim = 32, lr=0.0120, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7413
2023-06-16 23:06:58,993: Parameter set 0053: hidden_dim = 32, lr=0.0120, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7287
2023-06-16 23:07:08,584: Parameter set 0054: hidden_dim = 32, lr=0.0120, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.705
2023-06-16 23:07:18,768: Parameter set 0055: hidden_dim = 08, lr=0.0120, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.746
2023-06-16 23:07:31,061: Parameter set 0056: hidden_dim = 08, lr=0.0120, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7297
2023-06-16 23:07:41,107: Parameter set 0057: hidden_dim = 08, lr=0.0120, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7453
2023-06-16 23:07:50,985: Parameter set 0058: hidden_dim = 16, lr=0.0120, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.741
2023-06-16 23:08:00,632: Parameter set 0059: hidden_dim = 16, lr=0.0120, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7453
2023-06-16 23:08:10,668: Parameter set 0060: hidden_dim = 16, lr=0.0120, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7393
2023-06-16 23:08:18,959: Parameter set 0061: hidden_dim = 32, lr=0.0120, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7683
2023-06-16 23:08:27,349: Parameter set 0062: hidden_dim = 32, lr=0.0120, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.757
2023-06-16 23:08:35,552: Parameter set 0063: hidden_dim = 32, lr=0.0120, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7447
2023-06-16 23:08:43,756: Parameter set 0064: hidden_dim = 08, lr=0.0120, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7613
2023-06-16 23:08:51,927: Parameter set 0065: hidden_dim = 08, lr=0.0120, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7493
2023-06-16 23:09:00,109: Parameter set 0066: hidden_dim = 08, lr=0.0120, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7537
2023-06-16 23:09:08,322: Parameter set 0067: hidden_dim = 16, lr=0.0120, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7567
2023-06-16 23:09:16,385: Parameter set 0068: hidden_dim = 16, lr=0.0120, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.761
